"PointID", "x", "y", "z", "Density", "Momentum_x", "Momentum_y", "Momentum_z", "Energy", "Nu_Tilde", "Pressure", "Temperature", "Mach", "Pressure_Coefficient", "Laminar_Viscosity", "Skin_Friction_Coefficient_x", "Skin_Friction_Coefficient_y", "Skin_Friction_Coefficient_z", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
1007, 4.361054982201000e-01, 1.357759390557000e-01, -3.638950628613600e-02, 1.026307336661923e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.134328270004988e+00, 1.000000000000000e-10, 1.253731308001995e+00, 1.205303656999895e+00, 0.000000000000000e+00, 4.804308295611132e-01, 6.351711283940012e-08, 4.967736956685038e-03, -2.521878146467027e-07, 1.542922133481373e-04, -6.459818635930272e+04, 2.036162702319374e+01, 1.160049870311317e-08
1008, 4.092572149212000e-01, 1.358259414279000e-01, -3.706406580038100e-02, 1.039972578929292e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.190134039126657e+00, 1.000000000000000e-10, 1.276053615650663e+00, 1.210644046545301e+00, 0.000000000000000e+00, 5.250754448584488e-01, 6.372547443807967e-08, 4.977739337177831e-03, 6.132439571203414e-07, 9.532424965999890e-05, -6.535254488907781e+04, 2.041637317780568e+01, 1.160049870311317e-08
1009, 3.826243724652000e-01, 1.358449614690000e-01, -3.741326538137400e-02, 1.053115173828500e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.246593019332495e+00, 1.000000000000000e-10, 1.298637207732998e+00, 1.216694116936498e+00, 0.000000000000000e+00, 5.702426290231183e-01, 6.396096368475198e-08, 4.993151267155608e-03, 2.132716174963216e-06, 3.650853287699367e-05, -6.645202461257645e+04, 2.046393665406617e+01, 1.160049870311317e-08
1010, 3.563712130938000e-01, 1.358346738996000e-01, -3.745040948805300e-02, 1.065299706092743e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.301773077547496e+00, 1.000000000000000e-10, 1.320709231018998e+00, 1.223220758918443e+00, 0.000000000000000e+00, 6.143866755951194e-01, 6.421433823012874e-08, 5.014633391129302e-03, 4.244429340465653e-06, -2.032347996491206e-05, -6.788588140663288e+04, 2.050131720809678e+01, 1.160049870311317e-08
1011, 3.306588688533000e-01, 1.357980692922000e-01, -3.720269199427500e-02, 1.076331153469743e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.354446170568293e+00, 1.000000000000000e-10, 1.341778468227317e+00, 1.229997827276229e+00, 0.000000000000000e+00, 6.565251500117569e-01, 6.447670979129920e-08, 5.040781980311898e-03, 6.840397233523530e-06, -7.416445040281699e-05, -6.959542123734820e+04, 2.052711643652447e+01, 1.160049870311317e-08
1012, 3.056432083824000e-01, 1.357386167109000e-01, -3.670461094817100e-02, 1.086243165653568e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.404289036457062e+00, 1.000000000000000e-10, 1.361715614582824e+00, 1.236883502911455e+00, 0.000000000000000e+00, 6.963994427227721e-01, 6.474253492894282e-08, 5.070878641976425e-03, 9.822151125132062e-06, -1.249338230164034e-04, -7.153452660048619e+04, 2.054097123369617e+01, 1.160049870311317e-08
1013, 2.814728033229000e-01, 1.356601440885000e-01, -3.599195512896300e-02, 1.095275497215650e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.452056722977068e+00, 1.000000000000000e-10, 1.380822689190827e+00, 1.243895736332238e+00, 0.000000000000000e+00, 7.346135919387770e-01, 6.501247339296426e-08, 5.104548362596086e-03, 1.316103623743073e-05, -1.736062919625314e-04, -7.369507746819756e+04, 2.053952838681448e+01, 1.160049870311317e-08
1974, 8.692323862301999e-01, 2.624591022366000e-01, -1.383699616422000e-03, 8.933769070924913e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.677601403771205e+00, 1.000000000000000e-10, 1.071040561508482e+00, 1.182879847301666e+00, 0.000000000000000e+00, 1.150493365740872e-01, 6.263708871285148e-08, 5.315519927510432e-03, 1.618124532440115e-05, 7.146006167977249e-04, -7.125414060068341e+04, 1.907481084813955e+01, 1.160049870311317e-08
1975, 8.588863212321000e-01, 2.627442832302000e-01, -2.770853942196000e-03, 8.961369448888528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.685949411419319e+00, 1.000000000000000e-10, 1.074379764567727e+00, 1.182913189894037e+00, 0.000000000000000e+00, 1.217277426925780e-01, 6.263840346106766e-08, 5.320201504848320e-03, 1.526501425450110e-05, 7.009086159062043e-04, -7.122705645974229e+04, 1.908527162542049e+01, 1.160049870311317e-08
1976, 8.480581759469999e-01, 2.630367612207000e-01, -4.196882002160100e-03, 8.990043584054723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.694939411370214e+00, 1.000000000000000e-10, 1.077975764548085e+00, 1.183086875051478e+00, 0.000000000000000e+00, 1.289197426532942e-01, 6.264525182448944e-08, 5.312685556639793e-03, 1.456650344994652e-05, 6.886522575258849e-04, -7.100717137494608e+04, 1.910728920258051e+01, 1.160049870311317e-08
1977, 8.365607405364001e-01, 2.633421584844000e-01, -5.688735194553000e-03, 9.019127952938674e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.704087124513970e+00, 1.000000000000000e-10, 1.081634849805588e+00, 1.183274648712631e+00, 0.000000000000000e+00, 1.362379131682991e-01, 6.265265512469580e-08, 5.296019562782230e-03, 1.385360841563228e-05, 6.750753952281098e-04, -7.066416722217097e+04, 1.914537867204140e+01, 1.160049870311317e-08
1978, 8.242398210822000e-01, 2.636622693648000e-01, -7.257521223377100e-03, 9.060138285298318e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.717062276718162e+00, 1.000000000000000e-10, 1.086824910687265e+00, 1.183570670005231e+00, 0.000000000000000e+00, 1.466180349316523e-01, 6.266432507297985e-08, 5.270391243216118e-03, 1.288990717860437e-05, 6.562121963433327e-04, -7.015338310620621e+04, 1.920008697281176e+01, 1.160049870311317e-08
1979, 8.109723256203000e-01, 2.639964957474000e-01, -8.899686810010800e-03, 9.115024657026671e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.734521798943625e+00, 1.000000000000000e-10, 1.093808719577450e+00, 1.184003455760546e+00, 0.000000000000000e+00, 1.605856527120228e-01, 6.268138399585807e-08, 5.235837952950704e-03, 1.166035146288673e-05, 6.313599764862241e-04, -6.947320403266678e+04, 1.928143496032823e+01, 1.160049870311317e-08
1980, 7.966662641405999e-01, 2.643429236658000e-01, -1.060740730094220e-02, 9.181494936870499e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.755874976811749e+00, 1.000000000000000e-10, 1.102349990724699e+00, 1.184610397924606e+00, 0.000000000000000e+00, 1.776681950065222e-01, 6.270530227477556e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
1981, 7.812588346206001e-01, 2.646991606620000e-01, -1.237039070072400e-02, 9.343710188662669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.809129778857630e+00, 1.000000000000000e-10, 1.123651911543052e+00, 1.186538602485874e+00, 0.000000000000000e+00, 2.202720366432271e-01, 6.278124771995866e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
1982, 7.647155856651000e-01, 2.650629339009000e-01, -1.417854346830000e-02, 9.307936008602303e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.796300855910404e+00, 1.000000000000000e-10, 1.118520342364161e+00, 1.185659361581958e+00, 0.000000000000000e+00, 2.100088982854462e-01, 6.274662511721879e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
1983, 7.470280240482000e-01, 2.654322097932000e-01, -1.602359870429700e-02, 9.374726424276352e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.818167962400006e+00, 1.000000000000000e-10, 1.127267184960002e+00, 1.186417921961648e+00, 0.000000000000000e+00, 2.275025834771273e-01, 6.277649634779753e-08, 5.098298211781860e-03, 6.582954205450945e-06, 5.166451085207327e-04, -6.675251972506662e+04, 1.960237535850726e+01, 1.160049870311317e-08
1984, 7.282121792385000e-01, 2.658056724870000e-01, -1.789935396135000e-02, 9.434748819381920e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.837969601958162e+00, 1.000000000000000e-10, 1.135187840783264e+00, 1.187153356699218e+00, 0.000000000000000e+00, 2.433438951236519e-01, 6.280544773105830e-08, 5.071160177298335e-03, 5.643461337369209e-06, 4.920534124049606e-04, -6.621368768748474e+04, 1.967107718391895e+01, 1.160049870311317e-08
1985, 7.083060913182000e-01, 2.661818865075000e-01, -1.980137481855600e-02, 9.486777172528117e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.855199375443833e+00, 1.000000000000000e-10, 1.142079750177533e+00, 1.187810521807361e+00, 0.000000000000000e+00, 2.571277139121894e-01, 6.283131027883531e-08, 5.048605650159284e-03, 4.851040991482038e-06, 4.702618980591161e-04, -6.577552522647219e+04, 1.972584298820869e+01, 1.160049870311317e-08
1986, 6.873678970167000e-01, 2.665596556257000e-01, -2.172341217561900e-02, 9.535630949782287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.871514508498810e+00, 1.000000000000000e-10, 1.148605803399523e+00, 1.188477620815740e+00, 0.000000000000000e+00, 2.701798203561702e-01, 6.285755639749482e-08, 5.030800648301006e-03, 4.155846222018669e-06, 4.503394610091074e-04, -6.541744407274367e+04, 1.977093796578808e+01, 1.160049870311317e-08
1987, 6.654722410236000e-01, 2.669363481378000e-01, -2.365414850997000e-02, 9.584246972995446e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.887843122087262e+00, 1.000000000000000e-10, 1.155137248834905e+00, 1.189172968928898e+00, 0.000000000000000e+00, 2.832427112269328e-01, 6.288490603618238e-08, 5.013270968274808e-03, 3.491821647140760e-06, 4.302606735684892e-04, -6.507624557165027e+04, 1.982404811467111e+01, 1.160049870311317e-08
1988, 6.427093190055000e-01, 2.673077772423000e-01, -2.557335319676100e-02, 9.638674405573024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.906275322798373e+00, 1.000000000000000e-10, 1.162510129119349e+00, 1.190005235836959e+00, 0.000000000000000e+00, 2.979884717958216e-01, 6.291763040769693e-08, 5.000321704686247e-03, 2.798204240016706e-06, 4.083138853681233e-04, -6.479475326168303e+04, 1.986115636635013e+01, 1.160049870311317e-08
1989, 6.191811692961000e-01, 2.676674833026000e-01, -2.744965513046700e-02, 9.703997810850348e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.928611254113289e+00, 1.000000000000000e-10, 1.171444501645315e+00, 1.191078718592235e+00, 0.000000000000000e+00, 3.158572168477542e-01, 6.295982224363164e-08, 4.987219319235080e-03, 2.034828146629945e-06, 3.819403953131221e-04, -6.451001359977327e+04, 1.991008837755920e+01, 1.160049870311317e-08
1990, 5.950008355359000e-01, 2.680068534699000e-01, -2.924037525282600e-02, 9.784831064052872e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.956634027627173e+00, 1.000000000000000e-10, 1.182653611050869e+00, 1.192541954770690e+00, 0.000000000000000e+00, 3.382754356588613e-01, 6.301730195304441e-08, 4.976951776558936e-03, 1.214484092252261e-06, 3.496010604317579e-04, -6.426846680195496e+04, 1.995389221402122e+01, 1.160049870311317e-08
1991, 5.702904527058000e-01, 2.683159590435000e-01, -3.089454942352200e-02, 9.883198614144759e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.991378519449610e+00, 1.000000000000000e-10, 1.196551407779844e+00, 1.194547092587036e+00, 0.000000000000000e+00, 3.660710291168105e-01, 6.309601120794146e-08, 4.967836725272054e-03, 4.147578005488501e-07, 3.101326463112260e-04, -6.407562512945007e+04, 2.001019795747226e+01, 1.160049870311317e-08
1992, 5.451811275042000e-01, 2.685841535853000e-01, -3.235805665390800e-02, 9.998564733906260e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.033180568292710e+00, 1.000000000000000e-10, 1.213272227317084e+00, 1.197264292823336e+00, 0.000000000000000e+00, 3.995126681912907e-01, 6.320256528221678e-08, 4.961704626641162e-03, -2.216477113045320e-07, 2.635919036280025e-04, -6.400235764630757e+04, 2.006428790297293e+01, 1.160049870311317e-08
1993, 5.198112636264000e-01, 2.688022261320000e-01, -3.358069599777000e-02, 1.012722535325524e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.081378774358863e+00, 1.000000000000000e-10, 1.232551509743545e+00, 1.200836943765384e+00, 0.000000000000000e+00, 4.380712330442130e-01, 6.334247990016950e-08, 4.959793702335858e-03, -5.090217166851414e-07, 2.110058543292080e-04, -6.413012251115271e+04, 2.013227980826768e+01, 1.160049870311317e-08
1994, 4.943266813875000e-01, 2.689626404409000e-01, -3.452332325354100e-02, 1.026336964982823e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.134488753248857e+00, 1.000000000000000e-10, 1.253795501299543e+00, 1.205330574197278e+00, 0.000000000000000e+00, 4.805592161562083e-01, 6.351816421539859e-08, 4.964288299426376e-03, -2.776020016958510e-07, 1.541857948020091e-04, -6.455293688644478e+04, 2.018927174488536e+01, 1.160049870311317e-08
1995, 4.688783448873000e-01, 2.690618078250000e-01, -3.516255334050000e-02, 1.040036958509194e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.190475069443108e+00, 1.000000000000000e-10, 1.276190027777243e+00, 1.210698517904818e+00, 0.000000000000000e+00, 5.253482691116090e-01, 6.372759730346535e-08, 4.974635408950403e-03, 5.863729086639415e-07, 9.526492413465193e-05, -6.531218466848014e+04, 2.024932093310305e+01, 1.160049870311317e-08
1996, 4.436209265355000e-01, 2.690996086614000e-01, -3.549355349348700e-02, 1.053213977686468e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.247131504802822e+00, 1.000000000000000e-10, 1.298852601921129e+00, 1.216781760754241e+00, 0.000000000000000e+00, 5.706734173993809e-01, 6.396437071470600e-08, 4.990871190369472e-03, 2.107085087746682e-06, 3.649161564281603e-05, -6.642421236565412e+04, 2.030007263192713e+01, 1.160049870311317e-08
1997, 4.187099361021001e-01, 2.690795120142000e-01, -3.552894153599400e-02, 1.065429248098420e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.302510137956275e+00, 1.000000000000000e-10, 1.321004055182510e+00, 1.223345060012482e+00, 0.000000000000000e+00, 6.149763239221427e-01, 6.421915713213786e-08, 5.013934801338328e-03, 4.224021624782594e-06, -2.032118409760577e-05, -6.788257604681744e+04, 2.034644745098661e+01, 1.160049870311317e-08
1998, 3.942988497677999e-01, 2.690070205368000e-01, -3.529447347462000e-02, 1.076487111894112e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.355376353400169e+00, 1.000000000000000e-10, 1.342150541360067e+00, 1.230160655767738e+00, 0.000000000000000e+00, 6.572692962772572e-01, 6.448300458974741e-08, 5.041168807902886e-03, 6.828592627405399e-06, -7.417073721436046e-05, -6.961180939591986e+04, 2.037549147794193e+01, 1.160049870311317e-08
1999, 3.705364784202000e-01, 2.688895508490000e-01, -3.482280516483600e-02, 1.086419603753822e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.405395526491934e+00, 1.000000000000000e-10, 1.362158210596773e+00, 1.237084585745538e+00, 0.000000000000000e+00, 6.972846347506695e-01, 6.475028651520820e-08, 5.073979561406032e-03, 9.825114449611443e-06, -1.250108195642237e-04, -7.159526593237533e+04, 2.039699452202771e+01, 1.160049870311317e-08
2000, 3.475650536874000e-01, 2.687342803248000e-01, -3.414780065340300e-02, 1.095466146127206e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.453320041757800e+00, 1.000000000000000e-10, 1.381328016703120e+00, 1.244134393888345e+00, 0.000000000000000e+00, 7.356242469633630e-01, 6.502164695211737e-08, 5.109719065653683e-03, 1.318127685189618e-05, -1.737831153845441e-04, -7.379379306171615e+04, 2.041517098493988e+01, 1.160049870311317e-08
2961, 9.048702013523999e-01, 3.876755690406000e-01, -1.313656939407900e-03, 8.934511679445154e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.677857527008317e+00, 1.000000000000000e-10, 1.071143010803327e+00, 1.182894667811257e+00, 0.000000000000000e+00, 1.152542351637766e-01, 6.263767310998361e-08, 5.336723625773386e-03, 1.626249508009483e-05, 7.174498153660818e-04, -7.153294856667494e+04, 1.905708144305556e+01, 1.160049870311317e-08
2962, 8.950915077689999e-01, 3.880968808944000e-01, -2.630423715347100e-03, 8.961642545628578e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.686046728466009e+00, 1.000000000000000e-10, 1.074418691386403e+00, 1.182919999728979e+00, 0.000000000000000e+00, 1.218055963299296e-01, 6.263867198073558e-08, 5.346547272365716e-03, 1.534804699307051e-05, 7.043763930312236e-04, -7.157775595777002e+04, 1.904270382236606e+01, 1.160049870311317e-08
2963, 8.848572901823999e-01, 3.885289588092000e-01, -3.983916276684000e-03, 8.990203676706823e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.694996894810086e+00, 1.000000000000000e-10, 1.077998757924034e+00, 1.183091042246039e+00, 0.000000000000000e+00, 1.289657294051913e-01, 6.264541612973620e-08, 5.338258814558900e-03, 1.464207624823063e-05, 6.919627944597107e-04, -7.134776048996169e+04, 1.907533481442499e+01, 1.160049870311317e-08
2964, 8.739913440609001e-01, 3.889799371422000e-01, -5.399698515640199e-03, 9.019094699545769e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.704077663120748e+00, 1.000000000000000e-10, 1.081631065248299e+00, 1.183274871242641e+00, 0.000000000000000e+00, 1.362303440537213e-01, 6.265266389797397e-08, 5.323644006691350e-03, 1.393114093783997e-05, 6.785948302769047e-04, -7.103292103527019e+04, 1.910429639178890e+01, 1.160049870311317e-08
2965, 8.623477294665001e-01, 3.894530457117000e-01, -6.888277748883000e-03, 9.059721140155976e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.716916415653875e+00, 1.000000000000000e-10, 1.086766566261550e+00, 1.183561625257401e+00, 0.000000000000000e+00, 1.465013460802229e-01, 6.266396852668494e-08, 5.299664073953474e-03, 1.296779831083275e-05, 6.598535250095205e-04, -7.054582155704896e+04, 1.916090069099941e+01, 1.160049870311317e-08
2966, 8.498096944488001e-01, 3.899468490429000e-01, -8.446257164544000e-03, 9.113438441790799e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.733958592853370e+00, 1.000000000000000e-10, 1.093583437141348e+00, 1.183965632806545e+00, 0.000000000000000e+00, 1.601350878398189e-01, 6.267989327060954e-08, 5.268345781729892e-03, 1.174500482076582e-05, 6.352764286213173e-04, -6.991492810197701e+04, 1.923067824778250e+01, 1.160049870311317e-08
2967, 8.362899142908000e-01, 3.904585958091000e-01, -1.006618963898370e-02, 9.177045674397385e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.754276986871563e+00, 1.000000000000000e-10, 1.101710794748625e+00, 1.184497499256497e+00, 0.000000000000000e+00, 1.763898030543727e-01, 6.270085364962530e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
2968, 8.217289364112000e-01, 3.909849365691001e-01, -1.173827817631500e-02, 9.245580175688254e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.776328483142449e+00, 1.000000000000000e-10, 1.110531393256979e+00, 1.185130315741299e+00, 0.000000000000000e+00, 1.940310000710816e-01, 6.272578620430303e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
2969, 8.060939841354000e-01, 3.915224022588000e-01, -1.345292890033500e-02, 9.290085873775400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.790470470395773e+00, 1.000000000000000e-10, 1.116188188158309e+00, 1.185460616952658e+00, 0.000000000000000e+00, 2.053445898737411e-01, 6.273879719186643e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
2970, 7.893769231062000e-01, 3.920681219286000e-01, -1.520229897485100e-02, 9.374569809710224e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.818113990178553e+00, 1.000000000000000e-10, 1.127245596071421e+00, 1.186415020544341e+00, 0.000000000000000e+00, 2.274594056999652e-01, 6.277638211167473e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
2971, 7.715930650548000e-01, 3.926198227434000e-01, -1.698047783237400e-02, 9.433976240688516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.837688824970870e+00, 1.000000000000000e-10, 1.135075529988348e+00, 1.187133114843548e+00, 0.000000000000000e+00, 2.431192735338192e-01, 6.280465100400276e-08, 5.103755208236481e-03, 5.677918136707245e-06, 4.952153160084139e-04, -6.664354423755710e+04, 1.962041280363223e+01, 1.160049870311317e-08
2972, 7.527786557199001e-01, 3.931759496055000e-01, -1.878325713928200e-02, 9.486806933192247e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.855212494881680e+00, 1.000000000000000e-10, 1.142084997952672e+00, 1.187812253464449e+00, 0.000000000000000e+00, 2.571382094624672e-01, 6.283137841818494e-08, 5.078756070397318e-03, 4.877450980543938e-06, 4.730695722435950e-04, -6.616831919516427e+04, 1.968770152454624e+01, 1.160049870311317e-08
2973, 7.329887216354999e-01, 3.937342296798000e-01, -2.060471556202500e-02, 9.535300027901887e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.871393601855923e+00, 1.000000000000000e-10, 1.148557440742369e+00, 1.188468823625560e+00, 0.000000000000000e+00, 2.700830950418611e-01, 6.285721033213166e-08, 5.060093124651978e-03, 4.178340003881670e-06, 4.529615270843356e-04, -6.580011118645528e+04, 1.973480390959136e+01, 1.160049870311317e-08
2974, 7.122940795584001e-01, 3.942910742793000e-01, -2.243411216041200e-02, 9.584118942486117e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.887797599452332e+00, 1.000000000000000e-10, 1.155119039780933e+00, 1.189170108799209e+00, 0.000000000000000e+00, 2.832062931189884e-01, 6.288479355722597e-08, 5.042631492489588e-03, 3.509453193140503e-06, 4.327801376732664e-04, -6.545809561283978e+04, 1.978634702448733e+01, 1.160049870311317e-08
2975, 6.907793028789000e-01, 3.948400237674000e-01, -2.425229171946600e-02, 9.638483441899265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.906205846258264e+00, 1.000000000000000e-10, 1.162482338503305e+00, 1.190000364497001e+00, 0.000000000000000e+00, 2.979328905637337e-01, 6.291743890231550e-08, 5.026729957218216e-03, 2.809363084637386e-06, 4.104698953433645e-04, -6.513787855352191e+04, 1.983290954530912e+01, 1.160049870311317e-08
